customer_id,age,email,salary,country,phone,signup_date
C04049,40,user4049@example.com,84225,Australia,=1-225-139-4395,2023-09-22
C01659,18,user1659@example.com,199024,Australia,3654191036,2023-05-23
C04622,28,.user@domain.com,82389,Australia,895.424.6061,2023-12-14
C03050,-5,,63324,Canada,2702311064,2023-02-11
C03128,67,,-1000,Canada,870-542-1703,2023-03-05
C03874,42,,63785,Australia,414 190 6328,2023-05-01
C03729,56,user3729@example.com,156044,Canada,2142626871,2023-06-18
C01500,29,user@domain..com,107963,Australia,(402) 265-2116,2023-09-29
C02651,59,user2651@example.com,,UK,8738351331,2023-12-30
C03655,64,user3655@example.com,117201,UK,583.752.9148,2023-05-16
C01345,55,user1345@example.com,44079,Australia,=1-493-189-2742,2023-08-06
C02881,,user2881@example.com,54466,USA,(291) 968-6265,2023-10-02
C01102,47,user1102@example.com,95206,USA,(375) 866-4432,2023-07-22
C00388,41,user388@example.com,93353,Mexico,,2023-10-16
C04991,38,user4991@example.com,115468,Canada,(888) 176-3087,2023-02-20
C02896,52,no-dot@com,143428,Australia,611.407.9013,2023-06-07
C03248,41,user3248@example.com,113600,UK,311-175-7021,2023-12-03
C03602,64,user3602@example.com,148313,USA,669-641-1081,2023-10-21
C01913,61,user1913@example.com,120417,USA,=1-574-534-9501,2023-02-11
C00411,33,user411@example.com,193324,Australia,=1-881-114-9664,2023-07-05
C00585,30,user585@example.com,147126,,865.469.8046,2023-05-27
C00110,40,user110@example.com,120887,France,665 939 8373,2023-08-30
C02526,58,user2526@example.com,101154,USA,=1-550-237-1011,2023-03-07
C02743,46,user2743@example.com,46374,Canada,359 714 1170,2023-01-17
C03482,54,user3482@example.com,126952,UK,324 664 9350,2023-10-18
C04970,-100,user4970@example.com,33650,,(942) 568-8145,2023-11-30
C02624,19,user2624@example.com,81415,Canada,731.651.4728,2023-05-20
C01169,200,user1169@example.com,,USA,(611) 796-8467,2023-08-08
C00120,77,user469@example.com,63872,UK,=1-186-804-2073,2023-03-16
C00830,27,user830@example.com,0,Australia,471 137 5599,2023-03-21
C01619,39,user1619@example.com,152672,Canada,624 509 4163,2023-04-08
C03016,43,no-dot@com,180644,USA,888.135.2967,2023-01-28
C01962,24,user1962@example.com,,USA,6330254025,2023-03-30
C00487,20,user487@example.com,114040,Canada,,2023-08-13
C01635,57,user1635@example.com,159036,Australia,426-804-1178,2023-05-13
C00743,53,user743@example.com,173927,Canada,805 601 7830,2023-03-28
C04425,0,user4425@example.com,157514,UK,,2023-01-28
C00908,62,user908@example.com,89191,UK,315.412.8474,2023-03-09
C02866,36,user2866@example.com,167152,USA,1523893241,2023-05-14
C03290,23,user3290@example.com,,Australia,690.671.9977,2023-10-25
,18,user890@example.com,120932,UK,436 266 2717,2023-05-10
C03527,48,,49423,Canada,(300) 947-4425,2023-01-01
C03937,35,,39079,USA,=1-742-372-8927,2023-04-30
C00178,20,user178@example.com,34426,Germany,832 365 2692,2023-11-05
C02911,45,user2911@example.com,115382,Spain,949.974.5549,2023-10-25
C03275,71,user3275@example.com,129041,Australia,5158084368,2023-07-14
C00081,64,user81@example.com,84575,UK,=1-710-574-6330,2023-04-20
C04878,46,,,Canada,810.136.4695,2023-01-28
C02551,31,user2551@example.com,140782,Australia,8972380077,2023-07-21
C04221,72,user4221@example.com,66674,USA,=1-722-455-4750,2023-12-23
C02618,58,user2618@example.com,,Canada,938.799.6636,2023-12-17
C02901,19,user2901@example.com,39269,Australia,989 575 8408,2023-01-27
C03236,54,user@@domain.com,,Spain,=1-954-476-5575,2023-07-21
,70,user222@example.com,120270,UK,=1-268-549-4991,2023-04-09
C00094,21,user94@example.com,186044,Canada,,2023-06-24
C02628,23,user2628@example.com,127206,Australia,2643668468,2023-07-25
C00928,32,user928@example.com,-50000,UK,685 260 7129,2023-02-20
C00232,78,user3966@example.com,55993,UK,=1-609-836-2843,2023-10-03
C01559,39,user1559@example.com,195100,Canada,=1-546-490-5669,2023-03-25
C03126,54,user3382@example.com,174233,UK,2844690554,2023-05-07
C02108,76,user2108@example.com,186697,Australia,7090896471,2023-11-23
C01057,71,user1057@example.com,194529,Canada,=1-993-490-9543,2023-12-01
C03054,-100,user3054@example.com,196925,Mexico,6733350690,2023-03-27
C03693,75,user3693@example.com,75641,Canada,405.343.8813,2023-06-08
C00813,70,user813@example.com,154116,USA,7239376653,2023-06-13
C01642,31,user3932@example.com,142036,Australia,124.645.3704,2023-03-13
C01874,71,user@domain.,0,UK,5832857817,2023-10-20
C04576,0,user4576@example.com,147369,Canada,=1-526-452-1139,2023-11-20
C02592,46,user2592@example.com,178630,UK,849-717-6940,2023-03-01
C01865,76,user@.com,196421,USA,=1-590-232-5432,2023-06-31
C02941,70,user2941@example.com,151952,Australia,(943) 930-4083,2023-01-21
C03426,21,user3426@example.com,49403,Australia,126-391-6369,2023-07-26
C00623,23,user2928@example.com,,USA,=1-448-691-6424,2023-06-31
C00600,70,user600@example.com,92875,Australia,178 352 9161,2023-08-23
C02005,43,user2005@example.com,137615,USA,=1-650-918-4197,
C04735,39,user4735@example.com,60782,UK,447 812 9690,2023-10-30
C00878,62,user878@example.com,67158,Australia,230-419-8140,2023-12-30
C04145,150,invalid-email,182472,USA,372-563-9383,2023-11-01
,66,user1651@example.com,141023,UK,646-640-1640,2023-07-22
C01413,31,user1413@example.com,49692,Canada,273 212 4678,2023-10-30
C04861,49,user4861@example.com,85568,UK,3326257337,2023-01-20
C01695,18,user1695@example.com,,,=1-186-462-8069,2023-05-03
C01783,0,user1783@example.com,134501,Australia,376-949-2753,2023-07-19
C02655,19,user2655@example.com,31462,USA,1553040088,2023-12-30
C01719,49,,125632,Australia,274-795-1159,2023-01-20
C02120,-5,user2120@example.com,76121,Canada,818.292.4264,2023-02-20
C02846,26,user2846@example.com,195707,Canada,379-867-8505,2023-08-14
C04017,39,user4017@example.com,134320,UK,838.489.2081,2023-01-20
C00220,79,user220@example.com,105451,Canada,223-380-3314,2023-05-23
C01685,77,user1685@example.com,198038,UK,(324) 472-7317,2023-02-27
C03911,21,user3911@example.com,61819,Canada,8013703658,2023-09-02
C00725,79,user725@example.com,130297,Australia,=1-364-347-5979,2023-04-26
C02795,46,user@,170896,USA,574 472 6534,invalid-date
C02482,0,user2482@example.com,51638,UK,=1-716-964-1646,2023-01-26
C04526,21,user@domain.,163023,Australia,=1-883-927-4538,2023-12-21
C00044,33,user44@example.com,62402,Canada,4831693156,2023-08-17
C01039,18,user1039@example.com,142599,USA,(750) 879-6209,2023-01-24
C00211,49,user211@example.com,,Canada,276-747-1818,2023-04-12
C02324,78,user2324@example.com,136438,USA,(979) 513-9107,2023-07-06
C00355,59,user355@example.com,191033,Australia,,2023-06-19
C04849,24,user4849@example.com,100192,Canada,(377) 833-3159,2023-09-20
C01085,51,user1085@example.com,90815,Canada,=1-266-298-8148,2023-09-12
C04430,77,user4430@example.com,65507,Germany,=1-134-653-6460,not-a-date
C02766,42,,,UK,=1-165-330-4014,2023-05-22
C00368,65,user368@example.com,,UK,=1-592-679-8144,2023-07-19
C03825,66,user3825@example.com,187828,Canada,=1-445-966-9391,2023-03-20
C03741,24,user3741@example.com,99093,USA,(101) 106-9419,2023-11-02
C03859,18,user3859@example.com,95030,UK,498.271.3815,2023-01-01
C00136,41,,197093,Canada,285 918 9640,2023-03-04
C00806,53,user806@example.com,92061,USA,=1-960-622-5609,2023-11-09
C00048,64,user48@example.com,143550,Canada,(261) 380-2875,2023-09-26
C00788,26,user788@example.com,93059,USA,,2023-10-17
C02520,26,user2520@example.com,173704,UK,4745332581,2023-12-01
,35,user@,161936,Australia,915 745 7425,2023-11-29
,72,user4978@example.com,178531,UK,353-544-5992,2023-08-14
C02003,60,user2003@example.com,83687,USA,311-665-9334,2023-12-25
C01615,0,user1615@example.com,129319,Canada,(325) 185-3073,2023-12-08
C00058,35,user62@example.com,,UK,=1-234-195-8672,2023-07-05
C03257,31,user3257@example.com,,Germany,577 829 8621,2023-06-21
C01698,20,user1698@example.com,40589,Canada,379 478 2602,2023-06-14
C00096,46,user96@example.com,56654,Canada,820-673-6885,2023-11-13
C00479,,user479@example.com,95942,Australia,(729) 406-6952,2023-08-04
C04293,31,user4293@example.com,188253,Canada,5885655423,2023-08-20
C03918,-25,user3918@example.com,,Australia,9372856246,2023-02-13
C01996,52,user1996@example.com,167207,Canada,(246) 142-4451,2023-03-30
,42,no-dot@com,102377,France,510.237.6177,2023-02-08
,18,user4642@example.com,161042,UK,(691) 540-7558,2023-04-30
C02031,71,user2634@example.com,61186,UK,=1-651-282-7520,2023-07-04
C00323,76,user323@example.com,53816,Australia,688.229.8223,2023-02-27
C01129,68,user1129@example.com,,Canada,103-567-7583,2023-02-20
C02232,150,user2232@example.com,116436,Canada,(801) 668-7131,2023-11-07
C02860,23,user2860@example.com,183885,USA,166.257.4882,2023-09-17
C01508,53,user@,34765,Australia,475 624 6138,2023-06-12
C01426,31,user1426@example.com,43233,Canada,,2023-04-31
C01744,53,user1744@example.com,108537,Australia,3630098083,2023-08-02
C04534,45,user4534@example.com,70643,Australia,=1-230-740-4746,2023-03-19
C03485,25,user3485@example.com,,USA,=1-360-806-2619,2023-01-31
C00292,50,user292@example.com,40211,Mexico,(442) 344-9841,2023-10-14
C01871,72,user1871@example.com,93928,Australia,=1-722-980-7215,2023-12-01
C00912,33,user name@domain.com,44671,Australia,(645) 487-7131,2023-07-18
C00534,63,user534@example.com,88002,USA,315.980.3625,2023-01-20
C04787,53,user4787@example.com,155266,USA,,2023-04-29
C01097,55,user1097@example.com,194005,Australia,4869746864,2023-07-20
C01667,66,user1667@example.com,190206,Brazil,804.727.7218,2023-08-06
C03610,63,,182948,UK,8432663268,2023-03-28
C02289,45,user2289@example.com,121321,UK,4431481733,2023-02-30
C02169,0,user2169@example.com,181899,USA,554-752-2021,2023-09-16
C03186,43,user3941@example.com,46532,USA,773 667 4950,2023-05-07
C04546,46,user4546@example.com,137791,Australia,970.230.2691,2023-11-21
C03786,35,user3786@example.com,37435,UK,5731402291,2023-12-05
C01407,,user1407@example.com,64485,Australia,944-145-2684,2023-03-25
C02496,30,user2496@example.com,191304,India,600-858-6871,2023-07-10
C02765,51,user2765@example.com,167521,Australia,489 256 5780,2023-02-07
C03990,27,user3990@example.com,42963,USA,726-943-4216,2023-08-14
C02390,66,user2390@example.com,110863,Canada,916.857.3993,2023-09-03
,24,user3064@example.com,143627,Australia,(654) 753-2582,2023-07-01
C04597,38,user@domain.,,Australia,128 482 5375,2023-04-26
C03044,27,user3044@example.com,120697,USA,542.188.5148,2023-02-17
,22,user3666@example.com,65362,UK,,2023-02-08
C04882,71,user4882@example.com,162040,UK,=1-425-852-2792,2023-01-04
C04540,999,user4540@example.com,55020,USA,,2023-02-21
C04936,28,user4936@example.com,101820,Australia,=1-614-609-8245,2023-11-10
C00634,39,user634@example.com,31306,USA,=1-116-216-8583,2023-03-06
C02949,21,user2949@example.com,,Australia,477-576-3418,2023-08-25
C04530,300,user4530@example.com,119719,Canada,773-198-9419,2023-11-15
C03165,72,user3165@example.com,47199,USA,932 663 7440,2023-06-12
C03685,65,user3685@example.com,117736,USA,621 663 4004,2023-08-17
C03319,79,user3319@example.com,,Canada,269-417-6409,2023-12-02
C04918,25,user4918@example.com,51498,Australia,=1-840-403-3947,2023-00-15
C02255,56,user2255@example.com,167605,USA,=1-619-493-8449,2023-04-11
C01205,40,user1205@example.com,170148,Canada,111.222.2910,2023-11-16
C03271,42,user3271@example.com,140361,USA,=1-571-455-6350,2023-06-24
C02620,75,user2620@example.com,129694,Australia,432-569-5311,2023-10-24
C02857,21,user2857@example.com,62574,Australia,787 186 6220,2023-02-30
C03348,63,user3348@example.com,,Canada,4005855396,2023-05-04
C01963,34,user1963@example.com,143985,USA,7055585266,2023-07-07
C04337,-10,user4337@example.com,45791,UK,=1-843-681-7639,2023-05-13
C01533,50,user1533@example.com,125082,Canada,637 319 5250,2023-03-24
C00199,51,user3297@example.com,177764,Canada,705-407-5221,2023-04-08
C00071,130,user71@example.com,105357,USA,=1-205-515-2752,2023-09-04
C01771,75,user1771@example.com,142138,USA,241-639-8240,2023-06-02
C01145,20,user1145@example.com,161642,Canada,272 556 2895,2023-02-13
C04340,46,user4340@example.com,100246,UK,671 668 9520,2023-07-21
C03259,32,user3259@example.com,54503,UK,152 351 3384,2023-06-30
C03177,40,user3177@example.com,93580,Australia,214-445-5541,2023-12-26
C04721,0,user4721@example.com,50187,USA,(161) 588-1008,2023-06-27
C02298,49,user2298@example.com,91822,Mexico,2394184320,2023-01-11
C04407,61,user4407@example.com,65030,Canada,=1-912-838-9432,2023-05-23
C02332,32,user2332@example.com,41781,Canada,713-684-7697,2023-12-18
C01201,39,user1201@example.com,82446,Australia,600 409 3826,2023-09-15
,47,user1406@example.com,196536,USA,3334799664,2023-01-06
C01445,68,invalid-email,172482,UK,812-820-3344,2023-01-26
C02155,64,user2155@example.com,188124,USA,483 283 1174,2023-08-07
C02695,20,user2695@example.com,117924,Canada,=1-483-687-3898,2023-04-01
C00894,79,,,Australia,,2023-03-29
C03775,48,user3775@example.com,153714,,(944) 625-6206,2023-08-28
C04239,29,user4239@example.com,147116,USA,(835) 518-5310,2023-00-15
C04240,34,user4240@example.com,67755,Canada,(753) 931-7963,2023-08-16
C02074,54,,64754,Mexico,115-860-9875,2023-10-17
C02243,0,user2243@example.com,101947,UK,761-335-3262,2023-01-22
C01042,30,,183939,UK,623 755 4808,2023-11-10
C02178,42,user2178@example.com,175399,Australia,=1-303-805-9281,2023-01-25
C00301,41,user747@example.com,165530,Australia,6208260061,2023-04-01
C00735,,user735@example.com,185242,UK,435-628-4154,2023-06-09
C01906,59,user1906@example.com,33178,UK,=1-153-776-5999,2023-01-04
C04065,58,user4065@example.com,42191,Canada,117-678-8128,2023-11-08
C01936,500,user1936@example.com,190399,Australia,116.794.6789,2023-01-22
C02245,74,user2245@example.com,143753,Canada,,2023-09-01
C01594,55,@domain.com,35454,UK,,2023-03-08
C03626,35,user3626@example.com,178178,USA,=1-123-890-4700,2023-04-01
C01704,71,user1704@example.com,82227,UK,324-217-1870,2023-01-06
C01472,72,user1472@example.com,,Canada,717.897.6496,2023-05-21
C02723,66,user2723@example.com,67425,Canada,(756) 421-1785,2023-06-17
C03621,42,user3621@example.com,146680,Canada,656.799.4063,2023-01-22
C01542,21,user1542@example.com,75927,Canada,780.943.6185,2023-03-19
C00234,45,user234@example.com,114703,UK,6588610432,2023-11-17
C04581,18,user4581@example.com,155695,Australia,321.904.7732,2023-07-18
C01117,67,user2410@example.com,100219,UK,=1-354-449-5510,2023-07-04
C00416,21,user416@example.com,0,USA,789 209 3963,2023-07-19
C01371,26,user1371@example.com,129214,USA,236.376.1844,2023-02-06
C00656,-1,user656@example.com,123027,Canada,=1-348-306-5830,2023-10-09
C01599,51,user1599@example.com,,UK,570-710-3010,2023-01-20
C04036,42,user4036@example.com,125119,UK,1032545020,2023-06-16
C00018,57,user18@example.com,114227,UK,7532959755,2023-08-09
C01221,64,user1221@example.com,147305,UK,1692392816,2023-01-06
C01727,71,user1727@example.com,73461,UK,=1-363-779-8970,2023-12-09
C02368,45,user2368@example.com,187371,USA,830 550 5831,2023-08-23
C00597,43,user597@example.com,171633,UK,284.954.3757,2023-01-16
C03952,-50,user3952@example.com,34551,France,(270) 432-6958,2023-04-05
C02493,30,user2493@example.com,97163,Spain,=1-934-227-2521,2023-04-26
C00965,34,user965@example.com,63665,USA,=1-495-292-8778,2023-12-09
C02173,0,user2173@example.com,48157,USA,8148953034,2023-12-06
C01434,50,user1434@example.com,43682,UK,=1-646-604-9724,2023-09-27
C02347,58,user2347@example.com,59831,USA,901-527-5260,2023-01-05
C00372,54,user372@example.com,96668,UK,266.695.1958,2023-11-11
C01362,,user1362@example.com,40878,Australia,675 898 7393,2023-14-01
C00599,999,user599@example.com,125556,France,=1-104-638-3958,2023-09-13
C00239,18,user239@example.com,114565,UK,154.298.2846,2023-09-29
C00401,40,user4278@example.com,196862,USA,786.468.5286,2023-05-02
C03839,63,user3839@example.com,56639,Canada,(427) 628-4213,2023-04-05
C01591,150,user1591@example.com,102373,Australia,4153232553,2023-03-21
C01809,35,user1809@example.com,-10000,UK,677-498-1180,2023-08-25
C03640,30,user@,152066,Australia,=1-577-838-3027,
C04914,,user4914@example.com,117132,Australia,(143) 255-6205,2023-06-05
C03889,73,.user@domain.com,159626,UK,106 378 6914,2023-12-10
C04462,66,user4462@example.com,195278,Australia,(806) 692-2941,2023-11-22
C04674,62,,89946,USA,150-664-8522,2023-14-01
C03318,60,user3318@example.com,195767,France,3456709521,2023-05-06
C04020,57,user4020@example.com,115469,UK,(897) 811-9135,2023-11-29
C00722,43,user722@example.com,44924,Australia,623-665-6115,2023-10-31
C00839,57,user839@example.com,174989,Canada,(968) 794-1378,2023-05-23
C01546,25,,83592,Australia,=1-839-103-8381,2023-10-31
C01171,51,user1171@example.com,,USA,4019219484,2023-06-24
C04267,47,user4267@example.com,104255,UK,(946) 142-5176,2023-12-29
C00829,26,user829@example.com,123422,UK,1949822055,2023-09-05
C03278,48,,144919,UK,,2023-03-05
C01745,46,user1745@example.com,0,Australia,914 565 6685,2023-07-24
C05000,72,user5000@example.com,,Canada,=1-493-882-3798,2023-07-19
C01210,43,user1210@example.com,158308,UK,,2023-02-16
C03210,77,user3451@example.com,51673,UK,239.514.7742,2023-07-23
,78,user622@example.com,60949,USA,745 536 2522,2023-10-15
C02315,,user2315@example.com,,Canada,650 234 7200,2023-07-24
C03654,61,user3654@example.com,188517,Canada,350-804-7181,2023-01-18
C00567,130,user567@example.com,96960,USA,284 518 3391,2023-12-20
C01488,53,user1488@example.com,154857,UK,,2023-11-28
C03129,,user3129@example.com,149779,UK,899.504.1453,2023-11-23
C04270,37,user4270@example.com,148623,Canada,836.658.9241,2023-10-19
C00052,72,user52@example.com,-20000,USA,8748133196,2023-01-09
C04638,24,user4638@example.com,176429,India,3906427807,2023-10-25
C03961,,user3961@example.com,124455,USA,=1-832-842-2908,2023-05-04
C02758,37,user@.com,132739,Australia,(546) 730-7076,2023-12-11
C03291,42,user3291@example.com,190625,UK,8150869292,2023-01-28
C00535,33,user535@example.com,65531,UK,746 424 7656,2023-02-12
